,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,pKi,relation,units,Ki,target_chembl_id,target_organism,type
576,1523652,CHEMBL829986,"Displacement of [3H]ZM-241,385 from human adenosine A2a receptors transfected in HEK 293 cells",B,CHEMBL197103,6.76,=,nM,175.0,CHEMBL251,Homo sapiens,Ki
577,1523660,CHEMBL829986,"Displacement of [3H]ZM-241,385 from human adenosine A2a receptors transfected in HEK 293 cells",B,CHEMBL2113096,5.78,=,nM,1670.0,CHEMBL251,Homo sapiens,Ki
578,1604900,CHEMBL884787,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,CHEMBL198760,5.48,=,nM,3330.0,CHEMBL251,Homo sapiens,Ki
579,1604906,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194401,5.47,=,nM,3360.0,CHEMBL251,Homo sapiens,Ki
580,1604913,CHEMBL884787,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,CHEMBL427178,5.04,=,nM,9140.0,CHEMBL251,Homo sapiens,Ki
581,1604919,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL195356,6.14,=,nM,720.0,CHEMBL251,Homo sapiens,Ki
582,1604925,CHEMBL884787,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,CHEMBL195357,6.01,=,nM,980.0,CHEMBL251,Homo sapiens,Ki
583,1604931,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194331,7.3,=,nM,50.0,CHEMBL251,Homo sapiens,Ki
584,1604935,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL195522,6.68,=,nM,210.0,CHEMBL251,Homo sapiens,Ki
585,1604939,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL382107,5.06,=,nM,8660.0,CHEMBL251,Homo sapiens,Ki
586,1604943,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194756,5.54,=,nM,2868.0,CHEMBL251,Homo sapiens,Ki
587,1604949,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL373317,6.03,=,nM,930.0,CHEMBL251,Homo sapiens,Ki
588,1604953,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194704,6.41,=,nM,390.0,CHEMBL251,Homo sapiens,Ki
589,1604957,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194860,5.84,=,nM,1430.0,CHEMBL251,Homo sapiens,Ki
590,1604961,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL196665,6.7,=,nM,200.0,CHEMBL251,Homo sapiens,Ki
591,1604965,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL197359,6.13,=,nM,740.0,CHEMBL251,Homo sapiens,Ki
592,1604969,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194956,6.73,=,nM,185.0,CHEMBL251,Homo sapiens,Ki
593,1604973,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL371131,6.85,=,nM,140.0,CHEMBL251,Homo sapiens,Ki
594,1604977,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL196138,7.35,=,nM,45.0,CHEMBL251,Homo sapiens,Ki
595,1604981,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL383134,6.92,=,nM,120.0,CHEMBL251,Homo sapiens,Ki
596,1604985,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194696,7.0,=,nM,99.0,CHEMBL251,Homo sapiens,Ki
597,1604991,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL193509,6.84,=,nM,146.0,CHEMBL251,Homo sapiens,Ki
598,1604993,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194457,5.78,=,nM,1644.0,CHEMBL251,Homo sapiens,Ki
599,1604995,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL263819,6.23,=,nM,588.0,CHEMBL251,Homo sapiens,Ki
600,1604999,CHEMBL884787,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,CHEMBL198769,5.15,=,nM,7140.0,CHEMBL251,Homo sapiens,Ki
601,1605003,CHEMBL884787,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of human striatal membrane,B,CHEMBL198874,6.06,=,nM,870.0,CHEMBL251,Homo sapiens,Ki
602,1605005,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL196306,6.27,=,nM,540.0,CHEMBL251,Homo sapiens,Ki
603,1605009,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL196375,6.52,=,nM,300.0,CHEMBL251,Homo sapiens,Ki
604,1605013,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL197030,5.17,=,nM,6780.0,CHEMBL251,Homo sapiens,Ki
605,1605017,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194539,7.17,=,nM,67.0,CHEMBL251,Homo sapiens,Ki
606,1605026,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL370883,5.45,=,nM,3543.0,CHEMBL251,Homo sapiens,Ki
607,1605028,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL193766,5.93,=,nM,1169.0,CHEMBL251,Homo sapiens,Ki
608,1605036,CHEMBL884791,Inhibition of [3H]CGS-21680 binding to adenosine A2a receptor of bovine striatal membrane,B,CHEMBL194452,7.24,=,nM,57.0,CHEMBL251,Homo sapiens,Ki
609,1610958,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL194728,7.33,=,nM,46.3,CHEMBL251,Homo sapiens,Ki
610,1610962,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL194290,7.15,=,nM,70.4,CHEMBL251,Homo sapiens,Ki
611,1610967,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL197669,8.18,=,nM,6.6,CHEMBL251,Homo sapiens,Ki
612,1611011,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL196258,8.48,=,nM,3.3,CHEMBL251,Homo sapiens,Ki
613,1611055,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL196259,8.33,=,nM,4.7,CHEMBL251,Homo sapiens,Ki
614,1611060,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL195001,6.32,=,nM,481.3,CHEMBL251,Homo sapiens,Ki
615,1611064,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL198942,7.08,=,nM,83.7,CHEMBL251,Homo sapiens,Ki
616,1611069,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL198200,7.29,=,nM,51.6,CHEMBL251,Homo sapiens,Ki
617,1611074,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL197682,6.92,=,nM,120.0,CHEMBL251,Homo sapiens,Ki
618,1611079,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL1204225,7.29,=,nM,51.3,CHEMBL251,Homo sapiens,Ki
619,1611087,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL68500,6.03,=,nM,935.0,CHEMBL251,Homo sapiens,Ki
620,1611097,CHEMBL883651,Binding affinity towards human Adenosine A2a receptor expressed in HEK293 cells using 6 nM [3H]CGS-21680,B,CHEMBL431770,8.66,=,nM,2.2,CHEMBL251,Homo sapiens,Ki
621,1652624,CHEMBL861067,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,CHEMBL316824,5.29,=,nM,5160.0,CHEMBL251,Homo sapiens,Ki
622,1652631,CHEMBL861067,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,CHEMBL94830,5.18,=,nM,6530.0,CHEMBL251,Homo sapiens,Ki
623,1652652,CHEMBL861067,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,CHEMBL330399,5.32,=,nM,4750.0,CHEMBL251,Homo sapiens,Ki
624,1652679,CHEMBL861067,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,CHEMBL200835,6.79,=,nM,161.0,CHEMBL251,Homo sapiens,Ki
625,1652703,CHEMBL861067,Displacement of [3H]CGS 21680 from adenosine A2A receptor in bovine striatal membranes,B,CHEMBL8966,5.31,=,nM,4900.0,CHEMBL251,Homo sapiens,Ki
626,1652787,CHEMBL860162,Displacement of [3H]R-PIA or [3H]CGS 21680 from human adenosine A2A receptor in CHO cells,B,CHEMBL2112177,5.19,=,nM,6420.0,CHEMBL251,Homo sapiens,Ki
627,1652793,CHEMBL860162,Displacement of [3H]R-PIA or [3H]CGS 21680 from human adenosine A2A receptor in CHO cells,B,CHEMBL573937,5.49,=,nM,3250.0,CHEMBL251,Homo sapiens,Ki
628,1653055,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL200636,6.25,=,nM,561.0,CHEMBL251,Homo sapiens,Ki
629,1653067,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL372580,6.48,=,nM,329.0,CHEMBL251,Homo sapiens,Ki
630,1653070,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL198461,6.14,=,nM,720.0,CHEMBL251,Homo sapiens,Ki
631,1653082,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL198779,6.08,=,nM,833.0,CHEMBL251,Homo sapiens,Ki
632,1653088,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL198054,5.52,=,nM,3000.0,CHEMBL251,Homo sapiens,Ki
633,1653091,CHEMBL860280,Displacement of [3H]NECA from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL198008,5.46,=,nM,3440.0,CHEMBL251,Homo sapiens,Ki
634,1665320,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200780,5.82,=,nM,1500.0,CHEMBL251,Homo sapiens,Ki
635,1665396,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200451,5.77,=,nM,1700.0,CHEMBL251,Homo sapiens,Ki
636,1665397,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL427016,5.92,=,nM,1200.0,CHEMBL251,Homo sapiens,Ki
637,1665398,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200154,5.57,=,nM,2700.0,CHEMBL251,Homo sapiens,Ki
638,1665399,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL252245,6.38,=,nM,420.0,CHEMBL251,Homo sapiens,Ki
639,1665400,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL372951,5.47,=,nM,3400.0,CHEMBL251,Homo sapiens,Ki
640,1665409,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL199732,5.6,=,nM,2500.0,CHEMBL251,Homo sapiens,Ki
641,1665410,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL252045,5.75,=,nM,1800.0,CHEMBL251,Homo sapiens,Ki
642,1665412,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200349,5.52,=,nM,3000.0,CHEMBL251,Homo sapiens,Ki
643,1665415,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200278,5.8,=,nM,1600.0,CHEMBL251,Homo sapiens,Ki
644,1665421,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL372084,5.75,=,nM,1800.0,CHEMBL251,Homo sapiens,Ki
645,1665422,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200779,5.96,=,nM,1100.0,CHEMBL251,Homo sapiens,Ki
646,1665423,CHEMBL871363,Displacement of [3H]ZM-241385 from Adenosine A2A receptor expressed in HEK cells,B,CHEMBL200370,5.6,=,nM,2500.0,CHEMBL251,Homo sapiens,Ki
647,1668823,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL199877,5.56,=,nM,2770.0,CHEMBL251,Homo sapiens,Ki
648,1668859,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200184,5.31,=,nM,4890.0,CHEMBL251,Homo sapiens,Ki
649,1668863,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200705,6.22,=,nM,604.0,CHEMBL251,Homo sapiens,Ki
650,1668867,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL381868,6.49,=,nM,325.0,CHEMBL251,Homo sapiens,Ki
651,1668879,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL381408,6.04,=,nM,921.0,CHEMBL251,Homo sapiens,Ki
652,1668883,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL202189,6.83,=,nM,149.0,CHEMBL251,Homo sapiens,Ki
653,1668891,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200854,6.54,=,nM,292.0,CHEMBL251,Homo sapiens,Ki
654,1668899,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL370446,6.49,=,nM,326.0,CHEMBL251,Homo sapiens,Ki
655,1668903,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200279,5.65,=,nM,2220.0,CHEMBL251,Homo sapiens,Ki
656,1668907,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200407,6.26,=,nM,549.0,CHEMBL251,Homo sapiens,Ki
657,1668939,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL370187,5.88,=,nM,1320.0,CHEMBL251,Homo sapiens,Ki
658,1668943,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200099,6.37,=,nM,429.0,CHEMBL251,Homo sapiens,Ki
659,1668951,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL200072,6.7,=,nM,202.0,CHEMBL251,Homo sapiens,Ki
660,1668955,CHEMBL863396,Displacement of [3H]CGS-21680 from human adenosine A2A receptor transfected in HEK293 cells,B,CHEMBL199541,5.41,=,nM,3890.0,CHEMBL251,Homo sapiens,Ki
661,1686791,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL204753,6.39,=,nM,410.0,CHEMBL251,Homo sapiens,Ki
662,1686814,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203506,6.04,=,nM,920.0,CHEMBL251,Homo sapiens,Ki
663,1686815,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL262987,6.09,=,nM,810.0,CHEMBL251,Homo sapiens,Ki
664,1686816,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203054,7.22,=,nM,60.0,CHEMBL251,Homo sapiens,Ki
665,1686817,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL381123,6.4,=,nM,400.0,CHEMBL251,Homo sapiens,Ki
666,1686818,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL382665,6.46,=,nM,350.0,CHEMBL251,Homo sapiens,Ki
667,1686819,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203998,6.96,=,nM,110.0,CHEMBL251,Homo sapiens,Ki
668,1686820,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203060,7.12,=,nM,75.0,CHEMBL251,Homo sapiens,Ki
669,1686821,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL382357,6.82,=,nM,153.0,CHEMBL251,Homo sapiens,Ki
670,1686822,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL383689,7.19,=,nM,64.0,CHEMBL251,Homo sapiens,Ki
671,1686823,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203660,7.38,=,nM,42.0,CHEMBL251,Homo sapiens,Ki
672,1686824,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL204128,6.55,=,nM,282.0,CHEMBL251,Homo sapiens,Ki
673,1686825,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL534936,6.75,=,nM,180.0,CHEMBL251,Homo sapiens,Ki
674,1686826,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL383714,6.85,=,nM,140.0,CHEMBL251,Homo sapiens,Ki
675,1686827,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL534489,6.81,=,nM,155.0,CHEMBL251,Homo sapiens,Ki
676,1686828,CHEMBL862544,Displacement of [3H]ZM-241385 from human adenosine A2A receptor expressed in HEK293 cells,B,CHEMBL203797,6.9,=,nM,125.0,CHEMBL251,Homo sapiens,Ki
677,1709882,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL205225,5.3,=,nM,4963.0,CHEMBL251,Homo sapiens,Ki
678,1709885,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL207408,5.71,=,nM,1955.0,CHEMBL251,Homo sapiens,Ki
679,1709886,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL383643,6.84,=,nM,143.0,CHEMBL251,Homo sapiens,Ki
680,1709887,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL205946,5.42,=,nM,3783.0,CHEMBL251,Homo sapiens,Ki
681,1709888,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL381972,6.4,=,nM,401.0,CHEMBL251,Homo sapiens,Ki
682,1709889,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL205850,6.43,=,nM,371.0,CHEMBL251,Homo sapiens,Ki
683,1709890,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL378810,6.15,=,nM,711.0,CHEMBL251,Homo sapiens,Ki
684,1709891,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL383836,6.68,=,nM,207.0,CHEMBL251,Homo sapiens,Ki
685,1709892,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL205327,6.3,=,nM,497.0,CHEMBL251,Homo sapiens,Ki
686,1709893,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL204527,6.89,=,nM,129.0,CHEMBL251,Homo sapiens,Ki
687,1709894,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL204526,7.23,=,nM,59.3,CHEMBL251,Homo sapiens,Ki
688,1709895,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL208160,6.82,=,nM,152.0,CHEMBL251,Homo sapiens,Ki
689,1709896,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL376968,6.33,=,nM,467.0,CHEMBL251,Homo sapiens,Ki
690,1709897,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL208238,6.17,=,nM,680.0,CHEMBL251,Homo sapiens,Ki
691,1709898,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL381108,6.11,=,nM,785.0,CHEMBL251,Homo sapiens,Ki
692,1709899,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL205226,5.67,=,nM,2130.0,CHEMBL251,Homo sapiens,Ki
693,1709900,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL382141,5.61,=,nM,2433.0,CHEMBL251,Homo sapiens,Ki
694,1709901,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL208264,6.19,=,nM,642.0,CHEMBL251,Homo sapiens,Ki
695,1709902,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL204366,5.96,=,nM,1107.0,CHEMBL251,Homo sapiens,Ki
696,1709903,CHEMBL861496,Displacement of [125I]ZM241385 from human adenosine A2A receptor in HEK cells,B,CHEMBL208311,6.49,=,nM,321.0,CHEMBL251,Homo sapiens,Ki
